workload,arm,repetition,random_seed,status,correct,selected_latency_ms,readiness_seconds,internal_selected_performance,incumbent_best_perf,attempted,provider_requests,input_tokens,output_tokens,tier,decision,evaluation_count,llm_attempts,lfbo_attempts
swiglu-2048x2048,llm,2,1001,completed,True,0.013856000266969204,54.286231027013855,0.012864000163972378,0.012480000033974648,26,1,3165,580,,BaselineSearch,33,,
swiglu-2048x2048,llm,3,1002,completed,True,0.01740800030529499,48.26204955400317,0.016704000532627106,0.011247999966144562,26,1,3165,561,,BaselineSearch,33,,
swiglu-2048x2048,llm,4,1003,completed,True,0.017952000722289085,62.32055750899599,0.01692800037562847,0.011872000060975552,26,1,3165,571,,BaselineSearch,33,,
swiglu-2048x2048,llm,5,1004,completed,True,0.017216000705957413,48.56529983700602,0.016575999557971954,0.011168000288307667,26,1,3165,535,,BaselineSearch,33,,
swiglu-4096x4096,contextual_rag_llm,1,1000,completed,True,0.05190400034189224,60.05135318200337,0.05132799968123436,0.04742399975657463,26,1,3165,579,2,BaselineSearch,33,,
swiglu-4096x4096,contextual_rag_llm,2,1001,completed,True,0.051872000098228455,58.99658973800251,0.05145600065588951,0.04707200080156326,26,1,3165,558,2,BaselineSearch,33,,
swiglu-4096x4096,contextual_rag_llm,3,1002,completed,True,0.051711998879909515,59.10518412399688,0.05132799968123436,0.04790399968624115,26,1,3165,576,2,BaselineSearch,33,,
swiglu-4096x4096,contextual_rag_llm,4,1003,completed,True,0.051711998879909515,75.3021308129828,0.05119999870657921,0.047168001532554626,26,1,3165,574,2,BaselineSearch,33,,
swiglu-4096x4096,contextual_rag_llm,5,1004,completed,True,0.05183999985456467,60.57891944600851,0.05145600065588951,0.046911999583244324,26,1,3165,593,2,BaselineSearch,33,,
swiglu-4096x4096,hybrid_lfbo_llm,1,1000,completed,True,0.05183999985456467,168.78982459401595,0.05119999870657921,0.04676799848675728,80,1,3165,583,,BaselineSearch,71,26,54
swiglu-4096x4096,hybrid_lfbo_llm,2,1001,completed,True,0.05225599929690361,130.6708527780138,0.04668800160288811,0.04668800160288811,80,1,3165,597,,BaselineSearch,71,26,54
swiglu-4096x4096,hybrid_lfbo_llm,3,1002,completed,True,0.05020799860358238,163.87997631600592,0.049536000937223434,0.04598399996757507,80,1,3165,597,,BaselineSearch,71,26,54
swiglu-4096x4096,hybrid_lfbo_llm,4,1003,completed,True,0.04995200037956238,168.85690624199924,0.04950400069355965,0.04633599892258644,80,1,3165,570,,BaselineSearch,71,26,54
swiglu-4096x4096,hybrid_lfbo_llm,5,1004,completed,True,0.055615998804569244,227.08478241899866,0.0504320003092289,0.045951999723911285,80,1,3165,583,,BaselineSearch,71,26,54
swiglu-4096x4096,lfbo,1,1000,completed,True,0.05011200159788132,91.48378132999642,0.04979199916124344,0.04681599885225296,80,0,,,,BaselineSearch,42,,
swiglu-4096x4096,lfbo,2,1001,completed,True,0.05052800104022026,88.27467275201343,0.04995200037956238,0.04668800160288811,80,0,,,,BaselineSearch,43,,
swiglu-4096x4096,lfbo,3,1002,completed,True,0.05027199909090996,116.78710109199164,0.0496320016682148,0.04633599892258644,80,0,,,,BaselineSearch,40,,
swiglu-4096x4096,lfbo,4,1003,completed,True,0.052032001316547394,114.46186364401365,0.0461760014295578,0.04580799862742424,80,0,,,,BaselineSearch,41,,
swiglu-4096x4096,lfbo,5,1004,completed,True,0.05110400170087814,122.63489711101283,0.05104000121355057,0.046112000942230225,80,0,,,,BaselineSearch,42,,
swiglu-4096x4096,llm,1,1000,completed,True,0.05193600058555603,51.24972772898036,0.05129599943757057,0.046879999339580536,26,1,3165,605,,BaselineSearch,33,,
swiglu-4096x4096,llm,2,1001,completed,True,0.051711998879909515,50.209833426983096,0.051231998950242996,0.04657600075006485,26,1,3165,604,,BaselineSearch,33,,
swiglu-4096x4096,llm,3,1002,completed,True,0.0517439991235733,50.06483969697729,0.051263999193906784,0.04678399860858917,26,1,3165,576,,BaselineSearch,33,,
swiglu-4096x4096,llm,4,1003,completed,True,0.05161599814891815,65.40533868200146,0.05084799975156784,0.045823998749256134,26,1,3165,571,,BaselineSearch,33,,
swiglu-4096x4096,llm,5,1004,completed,True,0.0517439991235733,51.17977342300583,0.05129599943757057,0.045951999723911285,26,1,3165,606,,BaselineSearch,33,,
swiglu-8192x8192,contextual_rag_llm,1,1000,completed,True,0.18476800620555878,77.30226561499876,0.18406400084495544,0.18406400084495544,26,1,3165,648,2,BaselineSearch,33,,
swiglu-8192x8192,contextual_rag_llm,2,1001,completed,True,0.18432000279426575,67.58556084200973,0.18374399840831757,0.18374399840831757,26,1,3165,581,2,BaselineSearch,33,,
swiglu-8192x8192,contextual_rag_llm,3,1002,completed,True,0.18675200641155243,63.084316687018145,0.18639999628067017,0.18639999628067017,26,1,3165,568,2,BaselineSearch,33,,
swiglu-8192x8192,contextual_rag_llm,4,1003,completed,True,0.18457600474357605,80.88017681898782,0.18435199558734894,0.1841599941253662,26,1,3165,558,2,BaselineSearch,32,,
swiglu-8192x8192,contextual_rag_llm,5,1004,completed,True,0.18518400192260742,63.56178041899693,0.18483200669288635,0.18483200669288635,26,1,3165,580,2,BaselineSearch,33,,
swiglu-8192x8192,hybrid_lfbo_llm,1,1000,completed,True,0.1847040057182312,185.62617099800264,0.1841599941253662,0.1841599941253662,80,1,3165,589,,BaselineSearch,71,26,54
swiglu-8192x8192,hybrid_lfbo_llm,2,1001,completed,True,0.1847040057182312,141.11844535300042,0.18400000035762787,0.18400000035762787,80,1,3165,594,,BaselineSearch,71,26,54
swiglu-8192x8192,hybrid_lfbo_llm,3,1002,completed,True,0.18537600338459015,176.78685262799263,0.18479999899864197,0.18479999899864197,80,1,3165,575,,BaselineSearch,71,26,54
swiglu-8192x8192,hybrid_lfbo_llm,4,1003,completed,True,0.18464000523090363,206.9609883830126,0.18454399704933167,0.1844799965620041,80,1,3165,630,,BaselineSearch,71,26,54
swiglu-8192x8192,hybrid_lfbo_llm,5,1004,completed,True,0.18592000007629395,235.3304678039858,0.18537600338459015,0.18537600338459015,80,1,3165,551,,BaselineSearch,70,26,54
swiglu-8192x8192,lfbo,1,1000,completed,True,0.18486399948596954,123.43863434100058,0.1842239946126938,0.1842239946126938,80,0,,,,BaselineSearch,40,,
swiglu-8192x8192,lfbo,2,1001,completed,True,0.18483200669288635,91.11800275201676,0.18403199315071106,0.18403199315071106,80,0,,,,BaselineSearch,40,,
swiglu-8192x8192,lfbo,3,1002,completed,True,0.18518400192260742,126.53290431300411,0.18513599783182144,0.18467199802398682,80,0,,,,BaselineSearch,42,,
swiglu-8192x8192,lfbo,4,1003,completed,True,0.1857600063085556,141.1960805490089,0.18559999763965607,0.18519999831914902,80,0,,,,BaselineSearch,41,,
swiglu-8192x8192,lfbo,5,1004,completed,True,0.1871040016412735,120.7669796810078,0.18592000007629395,0.18592000007629395,80,0,,,,BaselineSearch,41,,
swiglu-8192x8192,llm,1,1000,completed,True,0.1847040057182312,67.90521745200385,0.1841599941253662,0.1841599941253662,26,1,3165,583,,BaselineSearch,33,,
swiglu-8192x8192,llm,2,1001,completed,True,0.18479999899864197,57.6584163630032,0.18428799510002136,0.18428799510002136,26,1,3165,596,,BaselineSearch,32,,
swiglu-8192x8192,llm,3,1002,completed,True,0.18483200669288635,53.394675797986565,0.1841599941253662,0.1841599941253662,26,1,3165,577,,BaselineSearch,33,,
swiglu-8192x8192,llm,4,1003,completed,True,0.1852639988064766,68.52123455901165,0.18515199422836304,0.18512000143527985,26,1,3165,560,,BaselineSearch,33,,
swiglu-8192x8192,llm,5,1004,completed,True,0.18694399297237396,53.806457744009094,0.18646399676799774,0.18646399676799774,26,1,3165,562,,BaselineSearch,33,,
